post_id,date,text,word,lemma,pos,lemma_p
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",",",",",PUNCT,",_PUNCT"
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",women,woman,NOUN,woman_NOUN
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",who,who,PRON,who_PRON
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",have,have,AUX,have_AUX
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",served,serve,VERB,serve_VERB
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",",",",",PUNCT,",_PUNCT"
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",and,and,CCONJ,and_CCONJ
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",continue,continue,VERB,continue_VERB
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",to,to,PART,to_PART
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",serve,serve,VERB,serve_VERB
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",the,the,DET,the_DET
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",United,Unite,VERB,Unite_VERB
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",States,State,PROPN,State_PROPN
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",-,-,PUNCT,-_PUNCT
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",our,our,PRON,our_PRON
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",true,true,ADJ,true_ADJ
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",HEROES,heroes,NOUN,heroes_NOUN
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",...,...,PUNCT,..._PUNCT
37,2017-05-20,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",https://t.co/ZTV9F639xM,https://t.co/ZTV9F639xM,PROPN,https://t.co/ZTV9F639xM_PROPN
38,2020-08-20,THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,THANK,thank,VERB,thank_VERB
38,2020-08-20,THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,YOU,you,PRON,you_PRON
38,2020-08-20,THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,PENNSYLVANIA,PENNSYLVANIA,PROPN,PENNSYLVANIA_PROPN
38,2020-08-20,THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,!,!,PUNCT,!_PUNCT
38,2020-08-20,THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,#MAGA,#MAGA,PROPN,#MAGA_PROPN
38,2020-08-20,THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,https://t.co/5BfdRyDD6a,https://t.co/5BfdRyDD6a,PROPN,https://t.co/5BfdRyDD6a_PROPN
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,THOSE,those,PRON,those_PRON
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,THAT,that,PRON,that_PRON
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,DENY,deny,VERB,deny_VERB
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,THEIR,there,PRON,there_PRON
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,HISTORY,history,NOUN,history_NOUN
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,ARE,be,AUX,be_AUX
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,DOOMED,doomed,ADJ,doomed_ADJ
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,TO,to,PART,to_PART
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,REPEAT,repeat,VERB,repeat_VERB
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,IT,it,PRON,it_PRON
39,2020-06-11,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,!,!,PUNCT,!_PUNCT
40,2011-09-12,https://www.washingtonexaminer.com/news/campaigns/presidential/3143416/trump-playing-offense-democrats-on-defense-whatley/,https://www.washingtonexaminer.com/news/campaigns/presidential/3143416/trump-playing-offense-democrats-on-defense-whatley/,https://www.washingtonexaminer.com/news/campaigns/presidential/3143416/trump-playing-offense-democrats-on-defense-whatley/,PROPN,https://www.washingtonexaminer.com/news/campaigns/presidential/3143416/trump-playing-offense-democrats-on-defense-whatley/_PROPN
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,RT,RT,PROPN,RT_PROPN
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,@,@,ADP,@_ADP
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,IvankaTrump,IvankaTrump,PROPN,IvankaTrump_PROPN
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,:,:,PUNCT,:_PUNCT
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,It,it,PRON,it_PRON
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,is,be,AUX,be_AUX
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,an,a,DET,a_DET
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,honor,honor,NOUN,honor_NOUN
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,to,to,PART,to_PART
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,serve,serve,VERB,serve_VERB
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,our,our,PRON,our_PRON
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,great,great,ADJ,great_ADJ
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,Country,country,NOUN,country_NOUN
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,and,and,CCONJ,and_CCONJ
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,fight,fight,VERB,fight_VERB
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,for,for,ADP,for_ADP
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,America’s,America,PROPN,America_PROPN
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,workers,worker,NOUN,worker_NOUN
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,!,!,PUNCT,!_PUNCT
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,🇺🇸,🇺🇸,PUNCT,🇺🇸_PUNCT
41,2019-11-13,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,https://t.co/ZAhfkqDII8,https://t.co/ZAhfkqDII8,PROPN,https://t.co/ZAhfkqDII8_PROPN
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",Situated,situate,VERB,situate_VERB
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",in,in,ADP,in_ADP
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",the,the,DET,the_DET
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",heart,heart,NOUN,heart_NOUN
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",of,of,ADP,of_ADP
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",downtown,downtown,NOUN,downtown_NOUN
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",Toronto,Toronto,PROPN,Toronto_PROPN
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",",",",",PUNCT,",_PUNCT"
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",the,the,DET,the_DET
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",65,65,NUM,65_NUM
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",story,story,NOUN,story_NOUN
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",@TrumpTO,@TrumpTO,PROPN,@TrumpTO_PROPN
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",offers,offer,VERB,offer_VERB
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",an,a,DET,a_DET
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",elegant,elegant,ADJ,elegant_ADJ
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",and,and,CCONJ,and_CCONJ
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",wonderful,wonderful,ADJ,wonderful_ADJ
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",lifestyle,lifestyle,NOUN,lifestyle_NOUN
42,2013-06-28,"Situated in the heart of downtown Toronto, the 65 story @TrumpTO offers an elegant and wonderful lifestyle http://t.co/1u2PNTPMCZ",http://t.co/1u2PNTPMCZ,http://t.co/1u2PNTPMCZ,PROPN,http://t.co/1u2PNTPMCZ_PROPN
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",RT,RT,PROPN,RT_PROPN
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",@realDonaldTrumpUsing,@realDonaldTrumpUsing,PROPN,@realDonaldTrumpUsing_PROPN
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",Impoundment,impoundment,NOUN,impoundment_NOUN
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",to,to,PART,to_PART
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",Slash,slash,VERB,slash_VERB
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",Waste,waste,NOUN,waste_NOUN
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",",",",",PUNCT,",_PUNCT"
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",Stop,stop,VERB,stop_VERB
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",Inflation,inflation,NOUN,inflation_NOUN
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",",",",",PUNCT,",_PUNCT"
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",and,and,CCONJ,and_CCONJ
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",Crush,Crush,VERB,Crush_VERB
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",the,the,DET,the_DET
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",Deep,deep,ADJ,deep_ADJ
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",State,state,NOUN,state_NOUN
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",!,!,PUNCT,!_PUNCT
43,2011-09-05,"RT  @realDonaldTrumpUsing Impoundment to  Slash Waste, Stop Inflation, and Crush the Deep State! #AGENDA47",#AGENDA47,#AGENDA47,PROPN,#AGENDA47_PROPN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,RT,RT,PROPN,RT_PROPN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,@gatewaypunditANOTHER,@gatewaypunditANOTHER,PROPN,@gatewaypunditANOTHER_PROPN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,BOGUS,bogus,ADJ,bogus_ADJ
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,ATTACK,attack,NOUN,attack_NOUN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,:,:,PUNCT,:_PUNCT
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,DC,DC,PROPN,DC_PROPN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Court,Court,PROPN,Court_PROPN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Already,already,ADV,already_ADV
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Ruled,rul,VERB,rul_VERB
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,in,in,ADP,in_ADP
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,2012,2012,NUM,2012_NUM
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Case,Case,PROPN,Case_PROPN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,on,on,ADP,on_ADP
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Trump’s,Trump,PROPN,Trump_PROPN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Right,right,ADJ,right_ADJ
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,to,to,PART,to_PART
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Hold,hold,VERB,hold_VERB
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,White,White,ADJ,White_ADJ
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,House,House,PROPN,House_PROPN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Documents,document,NOUN,document_NOUN
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,–,-,PUNCT,-_PUNCT
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,In,in,ADP,in_ADP
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,their,their,PRON,their_PRON
44,2011-09-05,RT  @gatewaypunditANOTHER  BOGUS ATTACK: DC Court Already Ruled in 2012 Case on Trump’s Right to Hold  White House Documents – In their Ruling on Bill Clinton’s Right to Hold  Secret Tapes in His Sock Drawer https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow  @gatewaypunditofficial,Ruling,ruling,NOUN,ruling_NOUN
